"iso","umd_tree_cover_loss__year","umd_tree_cover_loss__ha","gfw_gross_emissions_co2e_all_gases__Mg"
"DZA",2011,8344.084462039292621856,2388573.557258186394560
"ECU",2011,43630.40736715271622719,29020691.573333314391798
"EGY",2011,102.62333657771158224,37942.40429930130446
"ESP",2011,39325.568509624825784125,15453198.362262809870896
"EST",2011,27199.28504795649778413,7783345.074259432190803
"ETH",2011,15462.73447562598929681,7483292.9055808946545752
"FIN",2011,159354.700891600352850316,33883367.987985877849854
"FJI",2011,552.80239266247421743,297352.923619294245610
"FRA",2011,64074.316863002873644056,30235353.9651197255190796
"GAB",2011,18160.65515839310207970,10841668.868093337879890
"GBR",2011,22656.555172222029480669,10473959.973515296609443
"GEO",2011,539.714363789645157975,171651.981392128663783
"GGY",2011,0.50420901161024308,202.61758549220353
"GHA",2011,36242.63011312755391035,17527545.137549463938880
"GIN",2011,27637.96099240000016327,10041574.987738736930914
"GLP",2011,73.90693008629069031,33606.496743618884794
"GMB",2011,30.42262699523003468,7714.990850112209301
"GNB",2011,4283.91116133350538716,1595495.973835365021521
"GNQ",2011,7706.36452910566392307,4759828.202237725896060
"GRC",2011,6198.616501976005832528,1461419.116958101696507
"GRD",2011,40.1860068217464251,23606.58621447922115
"GTM",2011,40586.90123930081964246,20055392.554278015947560
"GUF",2011,2708.79684456342436732,2060918.372914786310584
"GUY",2011,8362.98817154748312826,5645818.315114101145037
"HKG",2011,15.46864002421875043,5641.56611844038685
"HND",2011,52571.55292968971792678,25722632.108457303569045
"HRV",2011,2918.689847771727410740,1234406.367669412876831
"HTI",2011,2564.21003283122861835,1026673.224821572990704
"HUN",2011,8225.27576927841753085,3255860.086808637850434
"IDN",2011,1543628.92250057146919397,1218955440.641625824269690
"IMN",2011,12.03946138508029213,4108.637554105812009
"IND",2011,88460.35915086948595785,43948351.157096159822405
"IRL",2011,3108.828269133782932210,1529644.120632698262632
"IRN",2011,238.912150146539684865,54471.795464924949795
"IRQ",2011,3.2901355319466142,983.857769663983915
"ISR",2011,1065.39235168479910320,221957.117931066800348
"ITA",2011,11450.62657122161657876,3611224.353744023837973
"JAM",2011,2385.22242001276620084,1271634.717354799508953
"JEY",2011,3.188722275523004085,1359.809269846338245
"JPN",2011,35955.32688931431542510,15764834.698131173812918
"KAZ",2011,4852.338242946110404327,1686527.5861669896663406
"KEN",2011,17299.75726552113715366,8400611.909542411605136
"KGZ",2011,111.98228054723519798,26601.666083982234766
"KHM",2011,192154.66546490235615942,120985486.056143896329031
"KNA",2011,12.35880575685547101,6185.616584788264406
"KOR",2011,11709.679021043989741385,3924877.5132711169710683
"LAO",2011,130932.95836266982984637,68208760.243339535288318
"LBN",2011,139.40904701794485375,41845.7851745686340144
"LBR",2011,34444.33601962114029795,17852422.742587574094998
"LBY",2011,9.48761119699110315,2123.464665762558184
"LCA",2011,61.57842812023437623,33705.33251899670796
"LIE",2011,1.84293668048828153,1092.01552413143168
"LKA",2011,14736.92208366546129798,4968898.705184915793903
"LSO",2011,3.35407854460611968,1275.700882842613684
"LTU",2011,21735.155513636984513835,7420320.702602631154275
"LUX",2011,447.80867152124140951,255828.42588780202350
"LVA",2011,44737.56113470877896304,14499575.874077951721133
"MAC",2011,0.71397523608072926,0.0
"MAF",2011,9.52015504183267994,3726.174377240238113
"MAR",2011,3392.46173780098434176,1088383.528178997327120
"MDA",2011,186.812495174817742016,55881.059540635557635
"MDG",2011,162323.48199746360410103,81143017.192589712281999
"MDV",2011,10.56215889121843133,415.160555735921786
"MEX",2011,186771.29961971355319213,72722265.5037445621525215
"MKD",2011,2156.632676696268524651,929347.034940578394983
"MLI",2011,165.78566284810273686,54234.094882183813835
"MLT",2011,1.4388258726866320,330.21286678983751
"MMR",2011,135716.36420600770645400,74041969.5803519417397525
"MNE",2011,494.31559996831160803,207342.447780416997380
"MNG",2011,3550.509212361450713615,1018896.0418851313862142
"MOZ",2011,150242.38837890271979929,49682657.8535640665250495
"MSR",2011,6.34311255002821255,3696.911550434590004
"MTQ",2011,152.99273973812341743,78859.93523307426367
"MUS",2011,487.31949644179048024,199921.85315712162520
"MWI",2011,8216.20994386259256210,3702931.073904884585402
"MYS",2011,463078.37202888551259610,303729249.053920917951978
"MYT",2011,2.3272975136566837,1062.66872289614618
"NAM",2011,70.90416643323243018,13644.432556588448297
"NCL",2011,709.15686589401254290,334381.217611633774005
"NGA",2011,53891.48864102256563903,22409685.646770011817466
"NIC",2011,43289.75705201152267215,24032027.829798317047831
"NLD",2011,1155.291880511294307010,484001.256231795976332
"NOR",2011,32768.919544238585840028,8174076.4463442265210340
"NPL",2011,2816.45996995608719248,1574070.838436363468145
"NZL",2011,59943.053830074108865124,35148601.190256881284275
"PAK",2011,463.38444301391508713,131518.287946945909310
"PAN",2011,23104.09350381716602570,13279726.954823102462443
"PER",2011,125265.09054642827698461,80702495.541104303703869
"PHL",2011,33252.86178407526549953,19695313.695307237743184
"PLW",2011,30.59188477753743843,23602.313119876853449
"PNG",2011,53046.45901355747819945,40424870.322138220285380
"POL",2011,56650.180834742313080319,21365843.411905222152652
"PRI",2011,1227.76250043877941311,621716.399321711686108
"PRK",2011,5431.46760653140194934,1354827.146588273020116
"PRT",2011,26672.763593253631691845,9737273.917200978271728
"PRY",2011,457195.73343446324453810,109695669.129909559239902
"PSE",2011,0.26135731809461805,69.721306320590926
"REU",2011,562.41627106547837950,247162.060793945991974
"ROU",2011,16927.421745703650411634,8085726.100243753521799
"RUS",2011,3021487.903716404019987788,547492188.0188098284928707
"RWA",2011,925.93457248248684372,540779.585746589993313
"SDN",2011,205.23965825655652510,57853.342647772316762
"SEN",2011,116.84204874571719202,38811.210270412254418
"SGP",2011,73.91115390353581861,29654.141011388522700
"SLB",2011,5860.70599326183437860,4292126.556288979949476
"SLE",2011,33929.46108345446972865,15165259.894883052993748
"SLV",2011,3242.21900684548666919,1443359.406676324193806
"SOM",2011,184.50804264629574128,43448.134319856294552
"SPM",2011,0.05302911553168403,0.0
"SRB",2011,2210.161611256542503224,1044866.329741739676287
"SSD",2011,9011.57475271380540510,2905453.390429942509487
"SUR",2011,5696.75454984641177095,4356017.311955577673692
"SVK",2011,11543.84554785697085887,5484038.2993231243561104
"SVN",2011,1436.13458370556610970,751799.382334295075327
"SWE",2011,205321.300743662084677553,51530372.8838174080447670
"SWZ",2011,2621.92453533219977150,1537073.222164162264077
"SXM",2011,2.5635234234418404,912.55484486319024
"SYR",2011,155.89835133846893323,48396.2637820853744725
"TCA",2011,14.59910542796766408,4101.35577221156371
"TCD",2011,920.00017879787574455,250945.479878391560266
"TGO",2011,1255.77898023350987464,527730.323845936651265
"THA",2011,94544.69378047273007334,51467507.204207126484079
"TJK",2011,20.201706517443580634,5582.276256463379398
"TKM",2011,16.51523347601996589,4302.112930468817576
"TLS",2011,1463.47666710663624091,787747.754698857816724
"TTO",2011,374.71947972307128080,211630.086076806478473
"TUN",2011,2203.89002790212065988,580590.4008176985447642
"TUR",2011,23887.927234923449141429,6657239.899272441870864
"TWN",2011,1461.48699616059131635,842202.542084252686764
"TZA",2011,137805.33465555279626907,46929781.962228590955087
"UGA",2011,65067.31794219640345591,30273514.480038338550418
"UKR",2011,60355.874019148745218670,23940512.7766115119348216
"UMI",2011,0.14619762580729168,0.0
"URY",2011,28001.41284411094410559,14599867.744160154356956
"USA",2011,1663692.304400416738833029,690322172.3882570740127106
"UZB",2011,33.41626008138454688,9387.8275903614329291
"VCT",2011,30.42107747917153648,16327.117719290631167
"VEN",2011,74441.21988581472368517,33292840.0282138503122835
"VGB",2011,15.34673509677408935,6469.722135822837421
"VIR",2011,49.91760351436520624,21940.886391957326746
"VNM",2011,130786.40739750344874367,88650161.4602144864702865
"VUT",2011,607.10441730042866686,334658.333133343687116
"XAD",2011,1.08083381756293424,453.356348544613546
"XCA",2011,208.11693325988947234,4188.722424865897323
"XKO",2011,802.00388787424640424,355123.666527249856152
"XNC",2011,14.06764725300781469,4857.0368382851414304
"ZAF",2011,69616.79323772406295679,48284014.417174174715440
"ZMB",2011,60076.41864812809340047,23809096.088583147690758
"ZWE",2011,9039.17270342919036755,4230338.605861045049462
"ABW",2012,0.15032492318467882,26.216628412032698
"AFG",2012,39.307615656053602476,8741.15431110992377
"AGO",2012,180754.82068446839823080,58267922.810024246261222
"AIA",2012,1.90261415862413204,424.25148860770710
"ALA",2012,654.72864963467426545,159310.405830067146562
"ALB",2012,5395.648852905222155423,2071793.6736834725143430
"AND",2012,7.69771963732205167,3503.96126492598338
"ARE",2012,0.0,7.844773933512796
"ARG",2012,478177.910644148900256620,116425577.5362460772931688
"ARM",2012,197.678176409158092655,62383.123872748094163
"ATG",2012,33.34539066599502083,10826.721240931831864
"AUS",2012,139802.757737009081049361,46999068.8689197219992333
"AUT",2012,11158.42923372976989161,5684967.414332344329599
"AZE",2012,597.631968693340601485,164495.097637675374599
"BDI",2012,871.16292040770290192,335420.080875047906731
"BEL",2012,5635.16760728730042903,3079311.8548057391332086
"BEN",2012,2865.41175458772451669,1055309.325997285820959
"BES",2012,3.22207849079535597,754.179945161720395
"BFA",2012,0.37773386356499568,4492.211483232601625
"BGD",2012,5359.45780582313594405,2825238.192449546208106
"BGR",2012,9977.505725370367197382,3952911.369098205709482
"BHS",2012,370.59397257443885762,137625.558276921725850
"BIH",2012,2433.75692449061182380,955522.120905771628685
"BLM",2012,0.14661330794162328,46.40069693636424
"BLR",2012,39591.092045891434592751,14114745.191507161927376
"BLZ",2012,11527.96759672732292252,5301070.865177737019914
"BMU",2012,0.5877053031608074,161.32161758422006
"BOL",2012,273544.01074463468146325,126652216.259817305146180
"BRA",2012,2918633.14102396125813922,1487905823.780484841493705
"BRB",2012,116.54373804803826324,47334.005896638977662
"BRN",2012,1836.78286666814475154,1196379.064409588540785
"BTN",2012,766.21239536058922558,414493.9006358916275555
"BWA",2012,15.78723676305555649,3223.850809195006139
"CAF",2012,57313.88907390569237086,26397684.461863090021345
"CAN",2012,2545494.223989907748946793,1077788106.6423007975971328
"CHE",2012,1518.064677247315763670,817067.594169347826545
"CHL",2012,174809.511850300244907912,67445495.3785231490770111
"CHN",2012,605004.41874560704892445,281953309.851535940543522
"CIV",2012,96128.73772145436372160,47253066.589123335311679
"CMR",2012,51267.60247466838980336,28758806.705749842131305
"COD",2012,630999.55115276877075161,371241706.556326588951804
"COG",2012,32143.61736517839018509,18557243.304720846034223
"COL",2012,227707.04511266305578614,125569522.691711826610417
"COM",2012,127.29285184634016119,57652.999190239031476
"CPV",2012,8.99303695634114707,0.0
"CRI",2012,10367.07175275352405155,5681825.365602952295757
"CUB",2012,10344.97798773362616974,4176931.840401792629629
"CUW",2012,7.37549863180555450,2537.861969115486361
"CYM",2012,9.22767176284505258,3729.143027946579161
"CYP",2012,54.30803393566622610,10654.918614991967913
"CZE",2012,14006.252809278652874731,6866478.743224681231777
"DEU",2012,26007.353951443190019946,13104312.042198354287213
"DMA",2012,144.72383572316833631,85594.480119165117038
"DNK",2012,4451.952352689336468336,1492525.1923010938002825
"DOM",2012,17905.56949463599364153,7887765.083707027267127
"DZA",2012,10912.733208613025452989,2924985.849803402164839
"ECU",2012,74205.96549568869831561,46100305.278188436880537
"EGY",2012,438.85342805083239228,127487.085485530206135
"ERI",2012,0.0,1034.5834547015058497
"ESP",2012,80495.829714424034569434,24572811.361243579250843
"EST",2012,17685.11135915754202383,5195291.642871499732656
"ETH",2012,41631.93539087003619527,19795586.512019606485798
"FIN",2012,160310.486725546357606532,35091402.875618017735158
"FJI",2012,1219.76655060908830454,637374.702662775981730
"FRA",2012,67302.618432099225268101,32099319.3519651886305504
"GAB",2012,17476.08258056684039365,10585318.134350550595549
"GBR",2012,35668.666246560158879946,14984021.421528732302022
"GEO",2012,472.99893199558167691,171816.635440734928862
"GGY",2012,0.60468879427083335,202.77311452200086
"GHA",2012,36625.86841506727880847,18689586.286849316661268
"GIB",2012,0.062417929733072926,16.313613965408397
"GIN",2012,24485.56832253350323023,10175602.510913197041178
"GLP",2012,294.82241365661134604,117523.425398330159010
"GMB",2012,40.69027206510851077,11188.391412229739187
"GNB",2012,3511.44947592675651146,1297737.737402817253425
"GNQ",2012,4952.74097306116497593,3076893.450039603673220
"GRC",2012,13242.08454018613947367,2638697.673727733872407
"GRD",2012,39.73595788202312523,23723.28987539165046
"GTM",2012,84044.44087503120678170,41189291.058792952744903
"GUF",2012,9772.71485812776178155,7449302.436361705470931
"GUY",2012,13111.82808582292146444,8760313.803691212686023
"HKG",2012,14.18819789412977460,6448.140249047008718
"HND",2012,32305.49519655955449740,15453865.475576526153069
"HRV",2012,5004.428537303011976414,2146785.558201020695014
"HTI",2012,4272.74683475897972382,1813077.594663292384695
"HUN",2012,11921.85827325689819797,4719103.646684092129350
"IDN",2012,2260260.50460391126433584,1753357093.1925740298631180
"IMN",2012,31.30303870969400735,11131.71589856891274
"IND",2012,95068.55768095674361206,47585098.878155846839613
"IRL",2012,5825.902587678640464093,2878626.053177796504789
"IRN",2012,407.391273893715303786,103305.329921885587337
"IRQ",2012,9.13202487241970513,2550.552289131873752
"ISR",2012,49.23018969847438129,13097.124076919802047
"ITA",2012,21489.452658456888012254,6491698.1871839146665605
"JAM",2012,2603.68579339075987173,1427039.374625257404461
"JEY",2012,6.68163958511718494,2424.4397772011107844
"JOR",2012,0.13055328269422745,35.409889363103002
"JPN",2012,45672.063610168147367542,20138255.9893039830311724
"KAZ",2012,3741.51426764356248604,1136327.5104323075317340
"KEN",2012,17899.13670322952134957,9183605.511546962242822
"KGZ",2012,84.65660715926864143,19145.577313418898052
"KHM",2012,195568.95713088731955774,120062455.964541249163358
"KNA",2012,10.74117123527343779,5253.26885197273835
"KOR",2012,15941.075642959628900159,5452573.406815555020631
"LAO",2012,147537.12349925488027121,75580371.318281152442195
"LBN",2012,170.00537517855898430,49562.284382483244856
"LBR",2012,72113.93990390698847349,38017991.992107988300735
"LBY",2012,4.93464658054687515,1139.2933437630686247
"LCA",2012,67.10805567304143999,36823.928076382995904
"LIE",2012,3.84579591130208380,1989.730350444124430
"LKA",2012,14427.63468578113024637,5206595.883079799109093
"LSO",2012,3.30016147288194461,1074.17766902761805
"LTU",2012,17602.90055784017270858,5907751.293253041782913
"LUX",2012,444.289455326575368839,255496.415493466808277
"LVA",2012,34285.458226150547121586,11144566.548082193536412
"MAC",2012,0.71398733368923613,0.0
"MAF",2012,3.44178225188151056,1317.03942652516003
"MAR",2012,1689.89017090582681305,475890.9641833433143215
"MDA",2012,1771.53231528403413785,537904.741112269490980
"MDG",2012,128468.16279301148969456,61602066.504996119536332
"MDV",2012,2.45074320133460134,86.292287135386005
"MEX",2012,174753.06375342970277953,69152203.8778744226470251
"MKD",2012,2938.742772904103737205,1165270.054032589600854
"MLI",2012,78.92125094870275304,27776.035951990169880
"MLT",2012,0.31300136191189238,70.824411727449164
"MMR",2012,225188.71229880841527186,122569819.7254169742452025
"MNE",2012,1258.60253479584476859,514389.8023936883763395
"MNG",2012,34640.341139670660163562,5615887.8460735812367503
"MOZ",2012,139946.21504134738118902,49919844.197381646971455
"MRT",2012,0.0,2.9738823043583222
"MSR",2012,2.21233216459852435,1051.851575901922106
"MTQ",2012,308.42506400738663190,156313.359829526675245
"MUS",2012,152.47020560564670232,76054.03068112096343
"MWI",2012,12173.04706639235886237,5846543.577547901978138
"MYS",2012,628171.04428605513366210,413005383.102813291197261
"MYT",2012,131.05118074522462544,64088.651164223491045
"NAM",2012,25.83249602475478205,5188.770150011558082
"NCL",2012,838.32798702397690287,406069.543055632621081
"NER",2012,0.07476342613009983,0.0
"NGA",2012,34970.91983791005259160,16359602.098005219760571
"NIC",2012,33723.43777238409680014,18025898.081869770385366
"NLD",2012,946.757002247547614389,420985.601817939568508
"NOR",2012,29947.088158776945520005,7573266.61019922207425385
"NPL",2012,5045.04521503282997632,2819990.6227506611572450
"NZL",2012,69498.515881042117823229,41120151.2446795544529357
"PAK",2012,238.83694023714189280,81356.816657256936704
"PAN",2012,17044.26955052024119243,9655847.447264679147018
"PER",2012,275458.13389348309309397,173470984.8099314869371112
"PHL",2012,59586.54123127348875698,34624212.707585896662912
"PLW",2012,28.00163729726183208,21723.039388510821561
"PNG",2012,73333.39482874121594512,57878802.4842326577698055
"POL",2012,54896.168004369062347154,20676829.654682904606904
"PRI",2012,653.75539435802303038,344953.697952951783586
"PRK",2012,16681.67860889122734465,4947138.853621471582647
"PRT",2012,58236.135175199930263898,17900045.3075773683862486
"PRY",2012,510219.79049011380973999,126306454.633840950826577
"PSE",2012,0.45777903685872396,87.18574241358088
"REU",2012,852.3251348452321745,359955.95118814271005
"ROU",2012,30649.652474193291213910,14161927.617697077630998
"RUS",2012,5391244.136038501690347575,891360809.6374616012473037
"RWA",2012,1090.45174180789589520,611714.815106518133252
"SDN",2012,13.20474978755100054,4038.882909434252745
"SEN",2012,84.50333117818357381,27780.800789117766617
"SGP",2012,92.13825498833894694,37862.593539703622674
"SLB",2012,8806.57498862301876155,6647572.400081866180143
"SLE",2012,16356.21566301589614764,7314041.146772920603804
"SLV",2012,2535.74618141407693528,1129185.792269477861925
"SMR",2012,0.44593499398871533,147.1599343863855
"SOM",2012,194.90066518408252033,38520.667456402538664
"SRB",2012,3478.064729485689698806,1545599.7507060455376085
"SSD",2012,6707.21640121379048800,2112910.734590180264572
"SUR",2012,19502.01937548105107911,14894553.956685807480649
"SVK",2012,9169.58160331799587949,4590172.034610604917824
"SVN",2012,906.48167794540100218,435110.502452303245362
"SWE",2012,234882.580538804590405374,58374875.6468965079100610
"SWZ",2012,3527.10006830213715819,2171945.608722024223575
"SXM",2012,0.29298024883680559,92.88030354062758
"SYC",2012,0.60739748259006080,370.825735331995613
"SYR",2012,5370.64172753836931431,1159399.443826530129647
"TCA",2012,7.65647290180664301,2116.960501730717955
"TCD",2012,2491.10958136475881989,690015.76885668313347
"TGO",2012,1746.86773570846139271,659795.946735326596432
"THA",2012,114508.12073492366032115,61289933.300866787684351
"TJK",2012,26.04127895288411137,7605.325159143690539
"TKM",2012,8.98690864581380285,2368.120225373801685
"TLS",2012,1887.38243665916345577,1094467.798967777823678
"TTO",2012,713.53939811133646916,400150.075492604227564
"TUN",2012,1414.717211779704039875,337010.196762122048122
"TUR",2012,28467.085054387310441179,7751963.1066191479791225
"TWN",2012,1460.09860079756415449,796417.666522455020959
"TZA",2012,154433.35486971042999389,52252869.655022748560971
"UGA",2012,29141.30558913233704193,13679633.343395645135916
"UKR",2012,55521.111863638164821895,22286558.738643951692405
"UMI",2012,10.45293944240993562,0.0
"URY",2012,31387.53031912441334027,17064301.202848240700338
"USA",2012,1964094.349265568614767192,797047093.1828263876550284
"UZB",2012,55.37620507594618365,13945.752347457981755
"VCT",2012,24.65449282997667046,13791.086543149441383
"VEN",2012,105963.34348635888050583,47075811.5615879036425667
"VGB",2012,0.87706446404296877,401.37115384944772
"VIR",2012,26.62460833558268023,11197.967446179339954
"VNM",2012,181241.52762621317141723,127336946.8954540667452296
"VUT",2012,198.18652555901316023,114487.489797643226950
"XAD",2012,1.77978694284288268,916.79194837084895
"XCA",2012,22.72554434841363033,631.071786374801545
"XKO",2012,1738.521936592215380546,712716.2832262425864665
"XNC",2012,5.73555282402560856,1633.048292039758471
"ZAF",2012,84896.58285684519867256,61511399.734164791907042
"ZMB",2012,129518.87672637018084623,51921186.289473961440445
"ZWE",2012,13802.68934125888594897,6035101.783536149313813
"AFG",2013,1.45184122524522582,269.2120121969682919
"AGO",2013,168841.25419772060514161,56388842.223497524325749
"AIA",2013,1.3171679605685766,299.02434848326057
"ALA",2013,509.69240797997622923,126855.897491470591755
"ALB",2013,2570.310922040132853062,886204.367111980544750
"AND",2013,3.36418664112196211,1549.854548325616157
"ARG",2013,376776.593290887305166888,98187686.6641395323773149
"ARM",2013,41.841262193765182976,13853.7001819627470647
"ATG",2013,21.34523197619791734,6503.208569221342452
"AUS",2013,260094.139570637123995539,74483059.6444905308289011
"AUT",2013,7645.341812653412586117,3837380.654538039792226
"AZE",2013,149.075993705876724799,44276.6367829398630124
"BDI",2013,1405.64604666746783202,553924.251567236173734
"BEL",2013,3314.949505960628374252,1835244.1121820445215165
"BEN",2013,1312.90312316459858466,499015.385742852905661
"BES",2013,4.36023698318305110,1183.542156623228098
"BFA",2013,0.22648428664767795,7970.085889085438818
"BGD",2013,6021.92653162339224886,3103891.430712336491339
"BGR",2013,3692.763140061784093304,1566967.476815595203807
"BHS",2013,1572.70768040758932295,578757.376324822812808
"BIH",2013,2574.00626137851116766,1047113.484704386861402
"BLM",2013,0.36651387559787327,128.153230729340207
"BLR",2013,28084.697365520873633250,9995829.0055740820261023
"BLZ",2013,16372.71043157153792006,7759190.246414724331504
"BMU",2013,1.436534731482205,431.9165261761281
"BOL",2013,179822.51096087289485294,79926574.679578812234817
"BRA",2013,1945506.25269363347586123,996822803.244560974379954
"BRB",2013,5.32159267021864217,1909.240280778962378
"BRN",2013,888.32536562950500031,556867.017119138393914
"BTN",2013,485.35241575326287536,239243.397082341845291
"BWA",2013,14.12186351847656300,3760.794328357476254
"CAF",2013,44182.45789059136633514,18372365.757509215131724
"CAN",2013,2807337.591589395921345682,1037406277.2990006595146361
"CHE",2013,793.62467570308835747,403888.756838018034048
"CHL",2013,102242.771870207811566568,41400020.259696721875552
"CHN",2013,441325.871713655781891301,206035134.3770489955373992
"CIV",2013,175758.66835717830153946,87026629.711378246411211
"CMR",2013,84612.41502935752983679,49295823.486682431965359
"COD",2013,920604.22145107997514611,576554894.050422703183842
"COG",2013,54641.41571249763896720,31221412.271301008453985
"COL",2013,138898.11596843290910608,78847152.272201746236402
"COM",2013,1729.72621943890057962,700180.315948196904516
"CPV",2013,9.77083893317003006,0.0
"CRI",2013,7785.58705184182272643,4366427.085446537705212
"CUB",2013,6071.55863103295694568,2208303.819730015908401
"CUW",2013,6.24501854069118814,1910.04852186849643
"CYM",2013,18.10549301802191669,7626.597932312565916
"CYP",2013,13.50459562138020723,3200.082907042311036
"CZE",2013,7658.87684215866350293,3632600.2251035272369256
"DEU",2013,15499.368519916106273539,7381540.7411812966307361
"DMA",2013,22.11861062986274167,12165.58921048351972
"DNK",2013,2015.366626496423870691,665505.392467275196902
"DOM",2013,12703.06719601688497398,5235927.691032844372967
"DZA",2013,6926.529269715531216778,1828901.883469293785983
"ECU",2013,48383.14822994509870876,29754000.961252569575984
"EGY",2013,96.99929436334852433,23544.984030680739571
"ERI",2013,0.0,12.4884379524940747
"ESP",2013,63955.870659623186279613,23893119.1058492338795660
"EST",2013,17088.50051145702201793,5008967.4267995590355573
"ETH",2013,30851.23115281145311781,14215354.267954123029136
"FIN",2013,148660.860756759108328272,31981459.3162052726213560
"FJI",2013,2699.40731295943526635,1484449.061569189030552
"FRA",2013,30351.836932722594111639,14642772.382035872201384
"GAB",2013,44448.92834656191577707,26770417.212764906388434
"GBR",2013,28596.145209641004988131,12108621.6355274653303222
"GEO",2013,252.250083657063784374,92668.116430762864334
"GGY",2013,0.10073643032118056,35.129642808411454
"GHA",2013,81228.45882684889257424,42576776.948440779638965
"GIN",2013,146183.88431169891338631,58517144.163656670513567
"GLP",2013,169.93876361572368267,63909.176248719099918
"GMB",2013,12.21674230277886236,8435.629563047898943
"GNB",2013,20704.22718588791540149,7748294.110858973939486
"GNQ",2013,7289.62996008476957743,4441884.330550264389172
"GRC",2013,5906.555994044032685148,1072990.133749498676200
"GRD",2013,25.35640135323567746,13056.335512031330415
"GTM",2013,55148.92227273920699074,26722915.198927533751603
"GUF",2013,2967.79719188384996941,2185647.773731773198624
"GUY",2013,7117.30561564543305336,4624543.088586490515659
"HKG",2013,5.27432569459635408,1794.786511137724765
"HND",2013,43631.84327503080160328,21304124.7196746906487235
"HRV",2013,2997.75268271813852929,1363148.941110440459665
"HTI",2013,3181.21137310367660436,1235461.431821977137554
"HUN",2013,8951.928668281179051106,3526380.7976098068435625
"IDN",2013,1139298.66876672772063214,857803257.682666735796811
"IMN",2013,16.83232750707031825,5492.524132580019994
"IND",2013,80865.73589983609626516,40324629.789545535592631
"IRL",2013,4772.826758496737242185,2238259.039552670612551
"IRN",2013,72.230931497178797568,17253.344383301925702
"IRQ",2013,2.53190204338324704,683.370363820107278
"ISR",2013,45.73070819496853854,13271.778451993117138
"ITA",2013,15524.723526807014300744,4748432.852692014247687
"JAM",2013,1327.66903049206785304,655780.872108876687126
"JEY",2013,0.50645093043836804,175.990647445009661
"JPN",2013,23234.078476401575090216,10386715.412300313855111
"KAZ",2013,2863.63887545131130979,764932.0609644836745742
"KEN",2013,13563.76620289596779390,6611255.822491140263670
"KGZ",2013,26.81397913183160102,4556.264375084920909
"KHM",2013,190096.39840991963573449,124327619.761796343625279
"KNA",2013,5.14764972722547803,2721.47997008894059
"KOR",2013,9469.912937956001899818,2921007.903446667240559
"LAO",2013,205606.53782789221581475,103619967.326621409823664
"LBN",2013,160.01739566869036537,46915.945465560261558
"LBR",2013,155535.76984083681293529,83520030.393072151234299
"LBY",2013,81.2985873119498866,11029.048542655254626
"LCA",2013,36.09373117106771025,18148.73807032858711
"LIE",2013,1.9491170490776905,1008.785523740706834
"LKA",2013,7952.99607781498804465,2570897.464293279895332
"LSO",2013,7.33891847152994800,2108.351605668250640
"LTU",2013,13922.776643099440851974,4712706.9459159475240283
"LUX",2013,347.9872371706706281,198166.6392956067899154
"LVA",2013,27766.43897692486886289,9087878.8621319874190554
"MAC",2013,0.07139799683051216,0.0
"MAF",2013,1.8307702737228736,552.00067710001766
"MAR",2013,835.83799447142412783,273375.3004484636449917
"MDA",2013,167.345344164711389016,52589.185444669528627
"MDG",2013,299350.32439256940496742,151934725.214255183623389
"MDV",2013,3.97583069801432299,106.79296130757881
"MEX",2013,219047.82660333013758297,89072224.9086465735444406
"MKD",2013,1149.01787934376519797,466867.3984887611178705
"MLI",2013,409.78117161428112,138004.616462859790626
"MLT",2013,0.25046223364149309,73.84324708664545
"MMR",2013,248186.44872223241486629,135893335.259504279371471
"MNE",2013,2401.113683157589042156,1029808.476370346948603
"MNG",2013,628.798874444683176446,126033.0073813566486301
"MOZ",2013,162655.52171325072533827,56482342.415122080202681
"MRT",2013,0.0,87.214293782078223
"MSR",2013,0.88513326729058171,460.467522547789144
"MTQ",2013,146.35940119910919489,59892.160920670399430
"MUS",2013,219.27038329757924962,82852.276273693086852
"MWI",2013,10562.32144824259478914,4458212.450084236534567
"MYS",2013,333221.15377482321607672,193348073.061411514376732
"MYT",2013,327.56571695029455762,154616.397902945842760
"NAM",2013,2.33740190387044264,611.4610946386166247
"NCL",2013,2281.63473537520597375,968816.972312025131359
"NGA",2013,43434.89739662001825802,22165573.853370775576663
"NIC",2013,44038.05970401634791455,24169021.514254526152855
"NLD",2013,514.177020358554680685,225151.7110064337201774
"NOR",2013,33069.382602803933121408,8273739.036751532351691
"NPL",2013,835.46925114800274875,432345.3684861034412755
"NZL",2013,77541.507314635410496939,46140052.727285375883315
"PAK",2013,60.01049955115450137,23513.785753007944802
"PAN",2013,14041.08695732096555220,7977758.528746847952223
"PER",2013,209306.87164921305766993,134775713.722848571987204
"PHL",2013,58871.14039934066720349,34930614.162355471349210
"PLW",2013,21.29418574324544432,14779.935214915897290
"PNG",2013,56667.73028963188379782,43947742.016622207834052
"POL",2013,35014.592564101979251874,13100664.374427082091741
"PRI",2013,701.64156511597945014,318132.984314103444923
"PRK",2013,5030.982104183114908489,1468145.195564082459912
"PRT",2013,51884.19607347163271675,16038622.9341144542018587
"PRY",2013,318563.88640078757110542,79829777.306827642916840
"PSE",2013,0.39444337769748268,88.786987972640010
"REU",2013,1652.94188746656056401,623923.091987863981233
"ROU",2013,12946.15584222877603435,5910751.658709865738351
"RUS",2013,4965537.343060015227071961,823628400.3307360837869196
